# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Jul 15 22:56:14 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,pl_ratdor,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
Kepler-463 b,Kepler-463,1,1,Transit,2016,Kepler,0,8.98101683,0.078000,3.050,0.272,9.53000,0.03000,M-R relationship,0.000000,166.04,880,0,38.070000,,5661.00,0.90,0.87,-0.280,[Fe/H],0.079,4.47,19h55m44.84s,298.9368228,+44d51m28.31s,44.8578644,394.8040000,12.9990000,11.2090000,12.8600000
Kepler-464 b,Kepler-464,1,1,Transit,2016,Kepler,0,7.25696522,0.076500,3.300,0.294,10.90000,0.03430,M-R relationship,0.000000,495.00,1163,0,6.520000,,5933.00,1.59,1.21,0.190,[Fe/H],0.484,4.11,19h39m20.43s,294.8351052,+48d58m56.35s,48.9823204,667.6040000,12.7500000,11.3380000,12.6717000
Kepler-465 b,Kepler-465,1,1,Transit,2016,Kepler,0,9.94067247,0.095300,2.950,0.263,9.01000,0.02830,M-R relationship,0.000000,227.82,996,0,19.867000,,6310.00,1.29,1.23,0.090,[Fe/H],0.338,4.31,18h58m13.39s,284.5557853,+46d03m49.99s,46.0638865,553.0770000,12.6510000,11.4560000,12.5914000
Kepler-466 b,Kepler-466,1,2,Transit,2016,Kepler,0,51.07926307,0.267100,2.850,0.254,8.50000,0.02670,M-R relationship,0.000000,15.17,503,0,62.716000,,5927.00,1.05,1.04,-0.010,[Fe/H],-0.067,4.42,19h42m35.68s,295.6486585,+48d29m43.87s,48.4955191,530.1220000,12.7990000,11.3670000,12.7632000
Kepler-466 c,Kepler-466,1,2,Transit,2016,Kepler,0,3.70921385,0.046500,1.250,0.112,2.10000,0.00660,M-R relationship,0.000000,500.46,1206,0,10.888000,,5927.00,1.05,1.04,-0.010,[Fe/H],-0.067,4.42,19h42m35.68s,295.6486585,+48d29m43.87s,48.4955191,530.1220000,12.7990000,11.3670000,12.7632000
Kepler-467 b,Kepler-467,1,1,Transit,2016,Kepler,0,24.99324193,0.165100,2.250,0.201,5.69000,0.01790,M-R relationship,0.000000,72.75,712,0,21.600000,,5809.00,1.37,1.05,0.060,[Fe/H],0.323,4.18,19h09m27.10s,287.3629145,+38d38m59.04s,38.6497341,466.2650000,12.4280000,10.8970000,12.3590000
Kepler-468 b,Kepler-468,1,1,Transit,2016,Kepler,0,38.47875707,0.221300,13.340,1.190,,,Msini,0.000000,11.24,484,0,66.246500,,5498.00,0.87,0.96,0.100,[Fe/H],-0.286,4.54,19h15m36.55s,288.9022829,+49d22m13.47s,49.3704079,442.8710000,13.8520000,12.0290000,13.7299000
Kepler-47 b,Kepler-47,2,3,Transit,2012,Kepler,0,49.46430000,0.287700,3.050,0.272,2.07000,0.00651,Mass,0.021000,,,1,,,5636.00,0.94,0.96,-0.250,[m/H],-0.076,4.49,19h41m11.49s,295.2978883,+46d55m13.55s,46.9204303,1025.0200000,15.3100000,13.5350000,15.1626000
Kepler-47 c,Kepler-47,2,3,Transit,2012,Kepler,0,303.22700000,0.963800,4.650,0.415,3.17000,0.00997,Mass,0.044000,,,1,,,5636.00,0.94,0.96,-0.250,[m/H],-0.076,4.49,19h41m11.49s,295.2978883,+46d55m13.55s,46.9204303,1025.0200000,15.3100000,13.5350000,15.1626000
Kepler-47 d,Kepler-47,2,3,Transit,2019,Kepler,0,187.36600000,0.699200,7.040,0.628,19.02000,0.05984,Mass,0.024000,,,1,,,5636.00,0.94,0.96,-0.043,[M/H],-0.144,4.49,19h41m11.49s,295.2978883,+46d55m13.55s,46.9204303,1025.0200000,15.3100000,13.5350000,15.1626000
Kepler-470 b,Kepler-470,1,1,Transit,2016,Kepler,0,24.66919569,0.232200,14.440,1.288,35600.00000,112.00000,M-R relationship,0.000000,41.20,1485,0,28.950000,,6613.00,1.66,1.40,0.040,[Fe/H],0.602,4.14,19h48m02.26s,297.0094360,+50d22m20.22s,50.3722829,929.8110000,13.2820000,12.0340000,13.1610000
Kepler-471 b,Kepler-471,1,1,Transit,2016,Kepler,0,5.01423457,0.062600,14.960,1.335,37000.00000,117.00000,M-R relationship,0.000000,1146.88,1308,0,8.957700,,6733.00,1.80,1.49,0.070,[Fe/H],0.710,4.10,19h56m23.40s,299.0975167,+43d29m51.31s,43.4975851,1249.4100000,13.7670000,12.5620000,13.7887000
Kepler-472 b,Kepler-472,1,1,Transit,2016,Kepler,0,4.17625551,0.048300,3.220,0.287,10.50000,0.03290,M-R relationship,0.000000,139.24,876,0,7.490000,,4996.00,0.78,0.85,0.160,[Fe/H],-0.513,4.59,19h46m05.88s,296.5245187,+39d14m59.46s,39.2498503,306.6020000,13.8980000,11.4610000,13.6698000
Kepler-473 b,Kepler-473,1,1,Transit,2016,Kepler,0,14.55731705,0.118600,4.080,0.364,15.60000,0.04920,M-R relationship,0.000000,243.38,879,0,14.727700,,5816.00,1.34,1.06,0.120,[Fe/H],0.525,4.21,19h06m31.22s,286.6300796,+38d56m44.13s,38.9455907,905.9370000,13.5480000,11.7310000,13.3691000
Kepler-474 b,Kepler-474,1,1,Transit,2016,Kepler,0,5.66067294,0.060600,3.060,0.273,9.59000,0.03020,M-R relationship,0.000000,671.06,1115,0,7.250000,,5785.00,1.08,0.99,-0.010,[Fe/H],0.417,4.36,19h29m17.16s,292.3215174,+43d52m52.22s,43.8811723,841.4960000,13.6290000,11.9100000,13.4689000
Kepler-475 b,Kepler-475,1,1,Transit,2016,Kepler,0,3.10550819,0.039900,2.490,0.222,6.76000,0.02130,M-R relationship,0.000000,215.46,980,0,8.800000,,5009.00,0.79,0.86,0.210,[Fe/H],-0.464,4.58,19h08m12.41s,287.0516940,+40d12m41.12s,40.2114232,280.0690000,13.5120000,11.2410000,13.3163000
Kepler-476 b,Kepler-476,1,1,Transit,2016,Kepler,0,14.00640607,0.112600,3.080,0.275,9.69000,0.03050,M-R relationship,0.000000,100.09,807,0,19.480000,,5837.00,1.09,1.03,0.040,[Fe/H],0.095,4.38,19h40m39.30s,295.1637592,+43d57m47.06s,43.9630716,813.5350000,14.0180000,12.2970000,13.8596000
Kepler-477 b,Kepler-477,2,1,Transit,2016,Kepler,0,11.11990653,0.091100,2.070,0.185,4.94000,0.01550,M-R relationship,0.000000,38.71,649,0,19.700000,,5240.00,0.79,0.87,-0.040,[Fe/H],-0.372,4.58,19h12m16.19s,288.0674450,+42d21m19.10s,42.3553050,367.0000000,13.8350000,11.7290000,
Kepler-478 b,Kepler-478,1,1,Transit,2016,Kepler,0,13.22175760,0.103200,2.710,0.242,7.80000,0.02450,M-R relationship,0.000000,39.56,640,0,21.700000,,5210.00,0.80,0.85,-0.030,[Fe/H],-0.371,4.56,19h29m56.88s,292.4870063,+46d11m46.27s,46.1961870,420.0000000,14.1560000,12.0050000,13.9672000
Kepler-479 b,Kepler-479,1,1,Transit,2016,Kepler,0,12.49341307,0.099400,2.120,0.189,5.14000,0.01620,M-R relationship,0.000000,37.75,649,0,34.730000,,5247.00,0.81,0.86,-0.020,[Fe/H],-0.409,4.56,19h24m05.25s,291.0218899,+37d46m11.54s,37.7698734,344.9010000,13.7240000,11.7160000,13.5440000
Kepler-48 b,Kepler-48,1,4,Transit,2012,Kepler,0,4.77800000,0.052800,1.880,0.168,3.94000,0.01240,Mass,0.000000,173.12,932,1,13.609100,,5194.00,0.89,0.88,0.170,[Fe/H],-0.289,4.49,19h56m33.43s,299.1393094,+40d56m56.18s,40.9489390,306.7380000,13.1740000,11.2210000,13.0772000
Kepler-48 c,Kepler-48,1,4,Transit,2012,Kepler,0,9.67395000,0.084500,2.710,0.242,14.61000,0.04597,Mass,0.000000,67.59,736,1,23.113000,,5194.00,0.89,0.88,0.170,[Fe/H],-0.289,4.49,19h56m33.43s,299.1393094,+40d56m56.18s,40.9489390,306.7380000,13.1740000,11.2210000,13.0772000
Kepler-48 d,Kepler-48,1,4,Transit,2014,Kepler,0,42.89610000,0.227900,2.040,0.182,7.93000,0.02500,Mass,0.000000,9.29,448,0,59.500000,,5194.00,0.89,0.88,0.170,[Fe/H],-0.289,4.49,19h56m33.43s,299.1393094,+40d56m56.18s,40.9489390,306.7380000,13.1740000,11.2210000,13.0772000
Kepler-48 e,Kepler-48,1,4,Radial Velocity,2014,W. M. Keck Observatory,0,982.00000000,,13.400,1.190,657.00000,2.06700,Mass,,,,0,,,5194.00,0.89,0.88,0.170,[Fe/H],-0.345,4.49,19h56m33.43s,299.1393094,+40d56m56.18s,40.9489390,306.7380000,13.1740000,11.2210000,13.0772000
Kepler-480 b,Kepler-480,1,1,Transit,2016,Kepler,0,4.91958380,0.060500,2.780,0.248,8.15000,0.02560,M-R relationship,0.000000,764.08,1312,0,7.460000,,6322.00,1.34,1.25,0.110,[Fe/H],0.478,4.28,19h37m51.34s,294.4639165,+49d45m54.17s,49.7650473,847.5080000,13.2300000,12.0650000,13.2113000
Kepler-481 b,Kepler-481,1,1,Transit,2016,Kepler,0,10.06082567,0.089400,2.500,0.223,6.80000,0.02140,M-R relationship,0.000000,183.84,899,0,17.500000,,5802.00,1.09,1.01,0.030,[Fe/H],0.207,4.36,19h27m37.68s,291.9069862,+49d15m43.47s,49.2620760,813.7240000,14.0540000,12.3830000,13.8151000
Kepler-482 b,Kepler-482,1,1,Transit,2016,Kepler,0,56.35418576,0.253700,2.360,0.211,6.17000,0.01940,M-R relationship,0.000000,4.44,352,0,133.700000,,4871.00,0.72,0.75,-0.130,[Fe/H],-0.539,4.60,19h47m17.50s,296.8229326,+48d06m27.95s,48.1077628,313.0680000,14.0490000,11.5360000,13.7621000
Kepler-483 b,Kepler-483,1,1,Transit,2016,Kepler,0,30.22910400,0.207200,3.210,0.286,10.40000,0.03270,M-R relationship,0.000000,61.49,755,0,26.200000,,6346.00,1.47,1.28,0.090,[Fe/H],0.439,4.21,19h26m35.23s,291.6467764,+41d53m04.86s,41.8846843,860.3550000,13.4520000,12.2220000,13.3892000
Kepler-484 b,Kepler-484,1,1,Transit,2016,Kepler,0,10.04556931,0.089600,2.280,0.203,5.82000,0.01830,M-R relationship,0.000000,90.63,766,0,24.500000,,5668.00,0.87,0.96,-0.100,[Fe/H],-0.135,4.54,18h57m34.63s,284.3942844,+46d14m56.80s,46.2491109,382.1360000,13.0770000,11.4820000,13.0002000
Kepler-485 b,Kepler-485,1,1,Transit,2016,Kepler,0,3.24325980,0.043300,14.410,1.286,35500.00000,112.00000,M-R relationship,0.000000,622.01,1243,0,9.173670,,5958.00,1.09,1.07,0.040,[Fe/H],0.079,4.39,19h39m59.12s,294.9963415,+50d28m12.16s,50.4700458,1140.9500000,15.0690000,13.4330000,14.8981000
Kepler-487 b,Kepler-487,1,3,Transit,2016,Kepler,0,15.35876840,0.115700,11.420,1.019,,,Msini,0.000000,51.49,662,0,28.123000,,5444.00,0.88,0.91,0.000,[Fe/H],-0.173,4.51,19h41m08.94s,295.2872318,+41d13m19.21s,41.2220033,872.3430000,14.8820000,13.2500000,15.0647000
Kepler-487 c,Kepler-487,1,3,Transit,2016,Kepler,0,38.65199760,0.214100,2.680,0.239,7.65000,0.02410,M-R relationship,0.000000,15.04,487,0,48.900000,,5444.00,0.88,0.91,0.000,[Fe/H],-0.173,4.51,19h41m08.94s,295.2872318,+41d13m19.21s,41.2220033,872.3430000,14.8820000,13.2500000,15.0647000
Kepler-487 d,Kepler-487,1,3,Transit,2021,Kepler,0,2.41839004,0.033700,2.775,0.248,8.12000,0.02560,M-R relationship,0.000000,535.84,1226,0,7.700000,,5422.00,0.89,0.87,0.020,[Fe/H],-0.173,4.48,19h41m08.94s,295.2872318,+41d13m19.21s,41.2220033,872.3430000,14.8820000,13.2500000,15.0647000
Kepler-488 b,Kepler-488,1,1,Transit,2016,Kepler,0,3.12082923,0.042800,15.790,1.409,39400.00000,124.00000,M-R relationship,0.000000,778.51,1303,0,9.000000,,5970.00,1.09,1.07,0.030,[Fe/H],0.145,4.39,18h51m51.89s,282.9662152,+48d20m42.20s,48.3450555,1145.2800000,14.8680000,13.4120000,14.7515000
Kepler-489 b,Kepler-489,1,1,Transit,2016,Kepler,0,17.27629612,0.120900,7.720,0.689,46.10000,0.14500,M-R relationship,0.000000,20.62,538,0,36.581900,,5014.00,0.76,0.82,0.000,[Fe/H],-0.518,4.59,19h23m19.98s,290.8332412,+38d11m03.07s,38.1841851,369.6450000,14.2210000,11.9590000,14.0178000
Kepler-49 b,Kepler-49,1,4,Transit,2012,Kepler,0,7.20379450,0.059290,2.720,0.243,8.00000,0.02700,Mass,0.000000,21.48,509,1,22.473000,M1 V,3974.00,0.53,0.55,0.030,[Fe/H],-1.131,4.73,19h29m10.68s,292.2945208,+40d35m30.52s,40.5918123,311.2220000,15.6550000,12.3830000,15.2293000
Kepler-49 c,Kepler-49,1,4,Transit,2012,Kepler,0,10.91293430,0.078210,2.550,0.227,5.90000,0.01856,Mass,0.000000,12.34,443,1,13.420000,M1 V,3974.00,0.53,0.55,0.030,[Fe/H],-1.131,4.73,19h29m10.68s,292.2945208,+40d35m30.52s,40.5918123,311.2220000,15.6550000,12.3830000,15.2293000
Kepler-49 d,Kepler-49,1,4,Transit,2014,Kepler,0,2.57654900,0.031000,1.600,0.143,3.19000,0.01000,M-R relationship,0.000000,64.39,717,1,12.787000,M1 V,4252.00,0.56,0.55,0.030,[Fe/H],-1.131,4.73,19h29m10.68s,292.2945208,+40d35m30.52s,40.5918123,311.2220000,15.6550000,12.3830000,15.2293000
Kepler-49 e,Kepler-49,1,4,Transit,2014,Kepler,0,18.59610800,0.116000,1.560,0.139,3.05000,0.00961,M-R relationship,0.000000,6.06,371,1,63.230000,M1 V,4252.00,0.56,0.55,0.030,[Fe/H],-1.131,4.73,19h29m10.68s,292.2945208,+40d35m30.52s,40.5918123,311.2220000,15.6550000,12.3830000,15.2293000
Kepler-490 b,Kepler-490,1,1,Transit,2016,Kepler,0,3.26869515,0.045300,11.650,1.039,,,Msini,0.000000,1059.52,1597,0,7.934200,,6045.00,1.12,1.08,-0.020,[Fe/H],0.365,4.37,19h40m06.16s,295.0256620,+46d57m21.43s,46.9559536,1523.0000000,14.8430000,13.4690000,14.8173000
Kepler-491 b,Kepler-491,1,1,Transit,2016,Kepler,0,4.22538451,0.051600,8.920,0.796,59.00000,0.18600,M-R relationship,0.000000,312.51,1111,0,12.378500,,5582.00,1.03,1.04,0.370,[Fe/H],-0.057,4.42,19h08m31.34s,287.1305782,+42d21m00.55s,42.3501533,630.7850000,14.1780000,12.3540000,13.9616000
Kepler-493 b,Kepler-493,1,1,Transit,2016,Kepler,0,3.00387658,0.043900,15.130,1.350,37500.00000,118.00000,M-R relationship,0.000000,1414.33,1438,0,3.814000,,6457.00,1.54,1.36,0.110,[Fe/H],0.438,4.19,19h41m13.81s,295.3075252,+38d52m53.66s,38.8815716,1745.7700000,15.2680000,13.7270000,15.0352000
Kepler-494 b,Kepler-494,1,1,Transit,2016,Kepler,0,8.02511821,0.080400,7.140,0.637,40.40000,0.12700,M-R relationship,0.000000,79.04,1093,0,7.719000,,6007.00,1.26,1.10,0.020,[Fe/H],0.271,4.28,19h48m51.37s,297.2140408,+41d39m50.43s,41.6640071,750.1770000,14.2870000,12.4680000,14.1219000
Kepler-495 b,Kepler-495,1,2,Transit,2016,Kepler,0,3.41303622,0.042700,5.230,0.467,23.80000,0.07490,M-R relationship,0.000000,310.02,1200,0,10.540600,,5346.00,0.83,0.86,-0.070,[Fe/H],-0.237,4.55,19h03m43.38s,285.9307362,+39d05m53.23s,39.0981201,658.9240000,14.9420000,12.8100000,14.6074000
Kepler-495 c,Kepler-495,1,2,Transit,2021,Kepler,0,5.89660978,0.061400,1.219,0.109,1.98000,0.00622,M-R relationship,0.000000,108.13,1000,0,14.439000,,5392.00,1.09,0.89,0.180,[Fe/H],-0.237,4.31,19h03m43.38s,285.9307362,+39d05m53.23s,39.0981201,658.9240000,14.9420000,12.8100000,14.6074000
Kepler-496 b,Kepler-496,1,1,Transit,2016,Kepler,0,8.30864937,0.074700,2.320,0.207,5.99000,0.01890,M-R relationship,0.000000,62.93,747,0,20.140000,,5293.00,0.82,0.86,-0.030,[Fe/H],-0.416,4.55,19h26m33.82s,291.6408978,+41d14m27.98s,41.2411044,605.2740000,15.1060000,12.9090000,14.7960000
Kepler-497 b,Kepler-497,1,1,Transit,2016,Kepler,0,3.57320367,0.045700,6.040,0.539,30.40000,0.09570,M-R relationship,0.000000,1129.27,1210,0,9.950700,,5834.00,1.11,1.09,0.240,[Fe/H],0.252,4.39,19h23m03.83s,290.7659557,+38d55m40.61s,38.9279468,1291.9800000,14.9500000,13.2100000,15.0987000
Kepler-498 b,Kepler-498,1,1,Transit,2016,Kepler,0,9.61375356,0.089700,3.030,0.270,9.43000,0.02970,M-R relationship,0.000000,202.78,931,0,10.790000,,5744.00,0.96,0.98,-0.040,[Fe/H],0.172,4.47,19h21m25.96s,290.3581592,+44d31m07.40s,44.5187225,938.8440000,14.3490000,12.7550000,14.2463000
Kepler-499 b,Kepler-499,1,1,Transit,2016,Kepler,0,5.63252845,0.059800,2.170,0.194,5.35000,0.01680,M-R relationship,0.000000,148.46,844,0,17.270000,,5312.00,0.83,0.87,0.000,[Fe/H],-0.279,4.55,19h40m26.39s,295.1099549,+43d54m54.36s,43.9151012,556.7260000,14.6300000,12.4050000,14.3490000
Kepler-5 b,Kepler-5,1,1,Transit,2009,Kepler,0,3.54846570,0.053800,15.984,1.426,670.93913,2.11100,Mass,0.000000,1822.76,1750,0,6.450000,,6297.00,1.79,1.37,0.040,[Fe/H],0.652,3.96,19h57m37.69s,299.4070341,+44d02m06.14s,44.0350387,899.7770000,13.3250000,11.7690000,13.2263000
Kepler-50 b,Kepler-50,1,2,Transit,2012,Kepler,0,7.81254000,0.077000,1.710,0.153,8.90000,0.02800,Mass,0.000000,494.70,1196,1,10.526300,,6225.00,1.58,1.24,0.030,[Fe/H],0.536,4.13,19h12m24.22s,288.1009312,+50d02m01.26s,50.0336844,250.1100000,10.5440000,9.1970000,10.3621000
Kepler-50 c,Kepler-50,1,2,Transit,2012,Kepler,0,9.37647000,0.087000,2.170,0.194,8.20000,0.02580,Mass,0.000000,388.44,1125,1,11.904800,,6225.00,1.58,1.24,0.030,[Fe/H],0.536,4.13,19h12m24.22s,288.1009312,+50d02m01.26s,50.0336844,250.1100000,10.5440000,9.1970000,10.3621000
Kepler-500 b,Kepler-500,1,1,Transit,2016,Kepler,0,8.50832440,0.080600,2.580,0.230,7.18000,0.02260,M-R relationship,0.000000,193.68,909,0,19.251000,,5813.00,1.03,1.02,0.030,[Fe/H],0.116,4.42,19h43m48.32s,295.9513472,+43d51m07.16s,43.8519884,807.4800000,14.3240000,12.5880000,14.1736000
Kepler-501 b,Kepler-501,1,2,Transit,2016,Kepler,0,5.64067757,0.062700,4.300,0.384,17.10000,0.05370,M-R relationship,0.000000,324.86,1125,0,15.726000,,5904.00,1.04,1.03,-0.030,[Fe/H],0.216,4.42,19h48m48.36s,297.2014919,+41d43m48.55s,41.7301534,1125.2400000,14.8860000,13.3400000,14.7303000
Kepler-501 c,Kepler-501,1,2,Transit,2021,Kepler,0,3.62276006,0.046700,1.681,0.150,3.47000,0.01090,M-R relationship,0.000000,683.84,1304,0,10.069000,,5794.00,1.22,1.03,0.140,[Fe/H],0.216,4.28,19h48m48.36s,297.2014919,+41d43m48.55s,41.7301534,1125.2400000,14.8860000,13.3400000,14.7303000
Kepler-502 b,Kepler-502,1,1,Transit,2016,Kepler,0,4.28686431,0.053500,4.770,0.426,20.40000,0.06410,M-R relationship,0.000000,859.51,1217,0,4.479000,,6125.00,1.22,1.15,0.050,[Fe/H],0.349,4.33,19h24m19.23s,291.0801330,+43d51m36.69s,43.8601911,1591.0400000,15.1360000,13.5920000,14.9719000
Kepler-504 b,Kepler-504,2,1,Transit,2016,Kepler,0,9.54927542,0.064600,1.590,0.142,3.15000,0.00993,M-R relationship,0.000000,5.99,374,0,47.100000,,3519.00,0.33,0.33,-0.310,[Fe/H],-1.577,4.94,18h59m41.27s,284.9219608,+45d58m20.38s,45.9723265,99.0688000,15.1430000,11.1550000,14.4582000
Kepler-505 b,Kepler-505,1,1,Transit,2016,Kepler,0,27.52197994,0.144500,2.600,0.232,7.27000,0.02290,M-R relationship,0.000000,3.64,314,0,53.600000,,3931.00,0.53,0.55,-0.190,[Fe/H],-1.079,4.73,19h11m25.91s,287.8579530,+42d32m33.63s,42.5426758,283.4100000,15.6070000,12.0800000,15.1150000
Kepler-506 b,Kepler-506,1,1,Transit,2016,Kepler,0,6.88340550,0.075000,2.730,0.244,7.90000,0.02490,M-R relationship,0.000000,330.55,1080,0,25.800000,,6236.00,1.19,1.19,0.090,[Fe/H],0.288,4.36,18h58m32.45s,284.6351885,+40d43m11.39s,40.7198296,228.4390000,11.0940000,9.6170000,10.7836000
Kepler-507 b,Kepler-507,1,1,Transit,2016,Kepler,0,3.56809693,0.047300,1.300,0.116,2.24000,0.00705,M-R relationship,0.000000,877.33,1407,0,4.810000,,6113.00,1.32,1.16,0.060,[Fe/H],0.326,4.26,19h48m04.51s,297.0188074,+50d24m32.57s,50.4090460,391.6440000,12.1970000,10.6650000,11.9224000
Kepler-508 b,Kepler-508,1,1,Transit,2016,Kepler,0,25.30889748,0.176300,1.640,0.146,3.33000,0.01050,M-R relationship,0.000000,60.37,710,0,17.200000,,6025.00,1.25,1.16,0.180,[Fe/H],0.289,4.30,19h41m37.02s,295.4042546,+42d58m52.60s,42.9812789,324.6180000,11.5920000,10.3790000,11.6039000
Kepler-509 b,Kepler-509,1,1,Transit,2016,Kepler,0,41.74600392,0.238400,2.490,0.222,6.76000,0.02130,M-R relationship,0.000000,28.48,584,1,70.525000,,6060.00,1.20,1.10,0.010,[Fe/H],0.233,4.32,19h18m39.45s,289.6643940,+48d42m22.19s,48.7061650,332.4430000,11.8480000,10.4830000,11.7836000
Kepler-51 b,Kepler-51,1,3,Transit,2012,Kepler,0,45.15400000,0.251400,7.100,0.633,2.10000,0.00700,Mass,0.040000,10.12,543,1,61.500000,,6018.00,0.94,1.04,0.050,[M/H],-0.142,4.51,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,14.8850000,13.1970000,14.6777000
Kepler-51 c,Kepler-51,1,3,Transit,2012,Kepler,0,85.31200000,0.384000,9.000,0.803,4.00000,0.01300,Mass,0.014000,4.33,439,1,94.100000,,6018.00,0.94,1.04,0.050,[M/H],-0.142,4.51,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,14.8850000,13.1970000,14.6777000
Kepler-51 d,Kepler-51,1,3,Transit,2014,Kepler,0,130.19400000,0.509000,9.700,0.865,7.60000,0.02400,Mass,0.008000,2.47,381,1,124.700000,,6018.00,0.94,1.04,0.050,[M/H],-0.142,4.51,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,14.8850000,13.1970000,14.6777000
Kepler-510 b,Kepler-510,1,1,Transit,2016,Kepler,0,19.55659418,0.134000,2.470,0.220,6.66000,0.02100,M-R relationship,0.000000,114.39,797,0,13.270000,,5746.00,1.41,0.91,-0.350,[Fe/H],0.332,4.09,19h10m37.20s,287.6550196,+39d14m39.02s,39.2441716,386.1770000,12.0670000,10.4460000,11.9222000
Kepler-511 b,Kepler-511,1,2,Transit,2016,Kepler,0,296.63786500,0.858900,6.350,0.567,33.10000,0.10400,M-R relationship,0.000000,4.21,332,0,132.392453,,5770.00,1.20,1.00,0.010,[Fe/H],0.498,4.28,18h51m46.93s,282.9455384,+47d34m29.71s,47.5749181,651.9990000,12.7110000,11.1870000,12.5832000
Kepler-511 c,Kepler-511,1,2,Transit,2021,Kepler,0,26.62949944,0.172200,4.210,0.376,16.50000,0.05180,M-R relationship,0.000000,71.75,742,0,26.373500,,5866.00,1.42,0.96,-0.200,[Fe/H],0.498,4.12,18h51m46.93s,282.9455384,+47d34m29.71s,47.5749181,651.9990000,12.7110000,11.1870000,12.5832000
Kepler-512 b,Kepler-512,1,1,Transit,2016,Kepler,0,34.43587975,0.219400,2.690,0.240,7.70000,0.02420,M-R relationship,0.000000,32.33,652,0,46.043000,,5997.00,1.30,1.17,0.220,[Fe/H],0.216,4.28,19h53m04.54s,298.2689217,+48d55m00.26s,48.9167391,467.3750000,12.7280000,11.3150000,12.6135000
Kepler-513 b,Kepler-513,1,1,Transit,2016,Kepler,0,28.86235584,0.178900,2.200,0.196,5.48000,0.01720,M-R relationship,0.000000,36.53,623,0,43.100000,,5849.00,1.06,1.02,-0.010,[Fe/H],0.079,4.39,19h00m09.99s,285.0416235,+50d04m31.41s,50.0753913,468.2580000,13.0190000,11.4690000,12.8822000
Kepler-514 b,Kepler-514,2,1,Transit,2016,Kepler,0,5.65179605,0.067600,1.720,0.153,3.61000,0.01130,M-R relationship,0.000000,506.41,1248,0,14.886000,,6106.00,1.44,1.28,0.360,[Fe/H],0.353,4.23,19h04m59.32s,286.2471739,+50d14m32.53s,50.2423694,455.3360000,12.2730000,10.8750000,12.1325000
Kepler-515 b,Kepler-515,2,1,Transit,2016,Kepler,0,19.96371318,0.133300,1.460,0.130,2.73000,0.00859,M-R relationship,0.000000,47.97,564,0,26.800000,,5293.00,0.83,0.90,0.080,[Fe/H],-0.312,4.55,19h21m58.54s,290.4939130,+52d03m20.20s,52.0556110,255.0000000,12.9130000,10.8850000,
